media_item_id,ingest_timestamp,primary_title,secondary_title,artist_id,media_cover_url
10,2022-05-19 13:44:50.71739,Lizzo - About Damn Time [Official Video],About Damn Time,47,https://i.ytimg.com/vi/IXXxciRUMzE/default.jpg
18,2022-05-19 13:44:50.933247,Ed Sheeran - Bad Habits [Official Video],Bad Habits,50,https://i.ytimg.com/vi/orJSJGHjBLI/default.jpg
29,2022-05-19 13:44:51.405517,Ed Sheeran - Shivers [Official Video],Shivers,50,https://i.ytimg.com/vi/Il0S8BoucSA/default.jpg
34,2022-05-19 13:44:44.744168,Pitbull - Rain Over Me ft. Marc Anthony,Rain Over Me (feat. Marc Anthony),187,https://i.ytimg.com/vi/SmM0653YvXU/default.jpg
47,2022-05-19 12:32:12.456581,LE SSERAFIM FEARLESS OFFICIAL M/V,,,https://i.ytimg.com/vi/4vbDFu0PUew/default.jpg
49,2022-05-19 13:23:21.787946,Matheus & Kauan - Gatilho (Ao Vivo),Gatilho (Ao Vivo),,https://i.ytimg.com/vi/p0zuRoa2BH4/default.jpg
93,2022-05-19 12:19:26.741976,The Weeknd - Gasoline (Official Music Video),,181,https://i.ytimg.com/vi/iOa7uE23qc4/default.jpg
131,2022-05-19 13:23:22.666496,Johan Lenox — I'm A Mess (featuring Lancey Foux),,,https://i.ytimg.com/vi/Joj_gpxii3s/default.jpg
137,2022-05-19 12:32:13.271809,"O Antava Full Song | Pushpa Songs | Allu Arjun, Samantha | DSP | Sukumar | Indravathi Chauhan",,,https://i.ytimg.com/vi/EEqq0_Etuos/default.jpg
156,2022-05-19 13:23:22.391152,Luan Pereira ft. Pedro Paulo & Alex - Turbina (Oficial),,,https://i.ytimg.com/vi/DE-uKolENqw/default.jpg
158,2022-05-19 12:32:12.030034,Halli Naatu,,,https://i.ytimg.com/vi/OsU0CGZoV8E/mqdefault.jpg
208,2022-05-19 13:13:15.929825,Los Dos Amigos,Los Dos Amigos,252,https://i.ytimg.com/vi/e7JQ9NAKxKA/default.jpg
230,2022-05-19 13:44:52.983753,Rumour - Never Let Go,,,https://i.ytimg.com/vi/GGtwxnue-bc/default.jpg
242,2022-05-19 13:13:15.223944,Never Fold (feat. Sunny Malton),Never Fold (feat. Sunny Malton),72,https://i.ytimg.com/vi/-CJ3_0vyzNs/hqdefault.jpg
285,2022-05-19 13:23:21.905277,"LUDMILLA, Mariah Angeliq, Topo La Maskara - Socadona feat. Mr Vegas (Official Music Video)",Socadona (feat. Mr. Vegas),236,https://i.ytimg.com/vi/15wVHmz_Aag/default.jpg
321,2022-05-19 13:44:44.959537,Rachel Chinouriri - All I Ever Asked (Official Music Video),,,https://i.ytimg.com/vi/2QXSnc_9OuU/default.jpg
324,2022-05-19 12:19:26.202432,BoyWithUke - IDGAF ft. blackbear,IDGAF (feat. blackbear),,https://i.ytimg.com/vi/Q1QcLbkYFaM/default.jpg
361,2022-05-19 12:32:12.705207,#Video | मिठाई लेखा लागे | Ritesh Pandey | Shilpi Raj | Boliya Mithai Lekha Lage | New Bhojpuri Song,,,https://i.ytimg.com/vi/1jzKe5vXKUA/default.jpg
396,2022-05-19 13:23:22.948821,VOU FALAR QUE NÃO QUERO - Vitor Fernandes (DVD Piseiro Apaixonado),Vou Falar Que Não Quero,45,https://i.ytimg.com/vi/4WQS22-x6YY/default.jpg
405,2022-05-19 13:42:22.537941,Kevin Gates - Big Lyfe (Official Music Video),Big Lyfe,,https://i.ytimg.com/vi/noh6BYgtTxQ/default.jpg
426,2022-05-19 13:13:13.444116,Benson Boone -  In the Stars (Official Lyric Video),,,https://i.ytimg.com/vi/2n5GKLdrTfk/default.jpg
428,2022-05-19 13:42:22.392537,Anitta – Boys Don’t Cry [Official Music Video],Boys Don't Cry,51,https://i.ytimg.com/vi/PkzJgGZBFDg/default.jpg
441,2022-05-19 13:23:22.930242,Gusttavo Lima - Teste de Fármacia (Buteco in Boston),,189,https://i.ytimg.com/vi/notLoIbFhJM/default.jpg
442,2022-05-19 12:31:23.033902,Tireek - Work ft. sonia rose (Official Music Video),,,https://i.ytimg.com/vi/9iA-L5sxitQ/default.jpg
453,2022-05-19 13:13:13.76281,Rio Da Yung OG - Cold Hearted (Official Video) (feat. Louie Ray) #ShotBy0Degrees,Cold Hearted (feat. Louie Ray),,https://i.ytimg.com/vi/vTD1dY-I-Mo/default.jpg
497,2022-05-19 12:32:13.029232,"Yeh Dharti Chand Sitare (( Jhankar )) Salman Khan, Ayesha Jhulka | Udit Narayan, Anuradha Paudwal",,,https://i.ytimg.com/vi/HrRibquBe5E/default.jpg
528,2022-05-19 13:44:53.911764,Little Mix - Black Magic (Official Video),Black Magic,80,https://i.ytimg.com/vi/MkElfR_NPBI/default.jpg
554,2022-05-19 13:23:21.177799,Guilherme e Benuto - Vagabundo Chora | Vídeo Oficial,Vagabundo Chora (Ao Vivo),,https://i.ytimg.com/vi/5pHiUJONzgo/default.jpg
565,2022-05-19 13:13:14.961924,CALLE 24 - EL CARRITO [ VIDEO OFICIAL ],,,https://i.ytimg.com/vi/BoXAmgfwFa8/default.jpg
571,2022-05-19 12:19:21.115701,Cat Burns - go (Official Video),,,https://i.ytimg.com/vi/r-go07SLxlU/default.jpg
574,2022-05-19 13:13:13.848589,Taylor Swift - This Love (Taylor's Version) (Lyric Video),This Love (Taylor's Version),,https://i.ytimg.com/vi/mvxQYPR4lmU/default.jpg
576,2022-05-19 13:13:15.24063,Kalush Orchestra - Stefania (Official Video Eurovision 2022),,,https://i.ytimg.com/vi/Z8Z51no1TD0/default.jpg
582,2022-05-19 12:19:27.62395,Taylor Swift - Message In A Bottle (Taylor's Version) (From The Vault) (Lyric Video),,,https://i.ytimg.com/vi/cVaG6adE2mA/default.jpg
607,2022-05-19 13:13:12.873589,NoCap - Very Special (Official Video),Very Special,,https://i.ytimg.com/vi/Ld7uKSsLJO4/default.jpg
635,2022-05-19 13:44:45.736513,Nilüfer Yanya - anotherlife (Official Video),,,https://i.ytimg.com/vi/Wh_c0e7LgMk/default.jpg
637,2022-05-19 13:44:53.058669,Trevor Daniel - Falling (Official Music Video),Falling,261,https://i.ytimg.com/vi/L7mfjvdnPno/default.jpg
706,2022-05-19 13:42:22.2222,Sabrina Claudio - Better Version [Music Video],Better Version,,https://i.ytimg.com/vi/OK5fL6BlOQ0/default.jpg
720,2022-05-19 12:32:13.107364,Teto - Fim de Semana no Rio 🧀💨,,,https://i.ytimg.com/vi/7AlAYttGnAg/default.jpg
732,2022-05-19 12:19:26.77468,Lauren Spencer-Smith - Fingers Crossed,Fingers Crossed,140,https://i.ytimg.com/vi/mzwg5Ldkt5Q/default.jpg
768,2022-05-19 12:19:21.042951,Elvis T-Max - LOCATIONS (Official video),,,https://i.ytimg.com/vi/As6sKaqKxe4/default.jpg
805,2022-05-19 13:44:51.097682,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video)",Shallow,86,https://i.ytimg.com/vi/bo_efYhYU2A/default.jpg
834,2022-05-19 13:23:21.526598,"Amado Batista - SE NÃO FOR POR AMOR - DVD ""Em Casa""",Se Não For Por Amor (Ao Vivo),11,https://i.ytimg.com/vi/4Z8cuCZKR5E/default.jpg
837,2022-05-19 13:42:22.58589,"DaBoyDame, Rick Ross - Feelings ft. EST Gee",,130,https://i.ytimg.com/vi/Or0447QV_TM/default.jpg
843,2022-05-19 13:44:52.068371,Marshmello x Jonas Brothers - Leave Before You Love Me (Official Music Video),Leave Before You Love Me,133,https://i.ytimg.com/vi/hmUyEDG7Jy0/default.jpg
844,2022-05-19 13:12:19.203391,DaBaby ft. MoneyBagg Yo - WIG [Official Video],WIG,,https://i.ytimg.com/vi/ptaROG-KxUM/default.jpg
845,2022-05-19 13:42:22.653494,UglyFace - Pillow Talk [Official Music Video],,,https://i.ytimg.com/vi/4fYxycJcO2Q/default.jpg
862,2022-05-19 13:44:52.808157,Jennifer Lopez - On The Floor ft. Pitbull,On The Floor (feat. Pitbull),250,https://i.ytimg.com/vi/t4H_Zoh7G5A/default.jpg
871,2022-05-19 13:23:20.942536,"Simone & Simaria, Zé Felipe - Vontade de Morder",Vontade de Morder,110,https://i.ytimg.com/vi/bgf18kANm_k/default.jpg
891,2022-05-19 12:32:11.796839,Bad Bunny - Un Ratito (360° Visualizer) | Un Verano Sin Ti,Un Ratito,,https://i.ytimg.com/vi/tGhyQ7KanMU/default.jpg
916,2022-05-19 12:19:21.069623,Amari' Noelle - I Want You (Official Video),,,https://i.ytimg.com/vi/5iYHQeqOT9Q/default.jpg
924,2022-05-19 13:13:12.595341,NBA YoungBoy - Loner Life (Music Video),Loner Life,,https://i.ytimg.com/vi/Q33XE_ksUCU/default.jpg
964,2022-05-19 13:42:24.117826,Oliver Tree - Life Goes On [Music Video],Life Goes On,60,https://i.ytimg.com/vi/8F2s8ivKXNY/default.jpg
972,2022-05-19 13:13:14.907282,Burna Boy - Last Last [Official Music Video],Last Last,,https://i.ytimg.com/vi/421w1j87fEM/default.jpg
986,2022-05-19 12:19:27.945351,Laura Bryna - Body First,,,https://i.ytimg.com/vi/oJmGqmR9f1w/default.jpg
1025,2022-05-19 13:13:14.464658,Sam Smith - Love Me More (Official Video),Love Me More,,https://i.ytimg.com/vi/H1hDzq98WIY/default.jpg
1038,2022-05-19 13:44:52.401616,David Guetta - Titanium ft. Sia (Official Video),Titanium (feat. Sia),215,https://i.ytimg.com/vi/JRfuAukYTKg/default.jpg
12,2022-05-19 13:23:23.205844,MARINA SENA - POR SUPUESTO,,,https://i.ytimg.com/vi/UIMddo8qzCY/default.jpg
20,2022-05-19 12:19:27.497859,Emmy Meli - I AM WOMAN (Our Lyric Video),,,https://i.ytimg.com/vi/R4D0gW2Vl7k/default.jpg
36,2022-05-19 13:42:23.722737,Star2 - Run Away (Official Lyric Video),,,https://i.ytimg.com/vi/xCkUHFBummU/default.jpg
68,2022-05-19 12:19:27.000712,"Becky Hill, Galantis - Run",Run,141,https://i.ytimg.com/vi/Wx3gRx0Fyzk/default.jpg
69,2022-05-19 13:44:44.945043,"AJ Smith - ""Nobody"" (Official Music Video)",,,https://i.ytimg.com/vi/MP2x_dTad8k/default.jpg
98,2022-05-19 13:13:14.359661,Young Nudy x BabyDrill - Duntsane (Official Video),Duntsane,,https://i.ytimg.com/vi/yy1X6ThVNyM/default.jpg
116,2022-05-19 13:44:45.751309,SUPER-Hi x NEEKA - Following The Sun (Official Music Video),,,https://i.ytimg.com/vi/uZsY4S4ckMU/default.jpg
142,2022-05-19 13:44:44.27768,Taylor Swift - Look What You Made Me Do,Look What You Made Me Do,163,https://i.ytimg.com/vi/3tmd-ClpJxA/default.jpg
146,2022-05-19 13:44:42.206883,Dua Lipa - Levitating Featuring DaBaby (Official Music Video),Levitating (feat. DaBaby),44,https://i.ytimg.com/vi/TUVcZfQe-Kw/default.jpg
186,2022-05-19 13:44:53.042696,Ariana Grande - no tears left to cry (Official Video),no tears left to cry,8,https://i.ytimg.com/vi/ffxKSjUwKdU/default.jpg
215,2022-05-19 13:44:45.510012,Winona Oak - Baby Blue [Official Music Video],Baby Blue,,https://i.ytimg.com/vi/WEHqD_YQBLw/default.jpg
223,2022-05-19 13:44:51.572871,Ravenna Golden - run mf (Official Music Video),,,https://i.ytimg.com/vi/vM56w5PV540/default.jpg
262,2022-05-19 12:32:13.374811,Mohni,,,https://i.ytimg.com/vi/0Osonz_lVKI/mqdefault.jpg
274,2022-05-19 13:44:50.564234,"Elton John, Dua Lipa - Cold Heart (PNAU Remix) (Official Video)",Cold Heart (PNAU Remix),44,https://i.ytimg.com/vi/qod03PVTLqk/default.jpg
294,2022-05-19 13:44:51.932486,Harry Styles - Adore You (Official Video),Adore You,124,https://i.ytimg.com/vi/VF-r5TtlT9w/default.jpg
316,2022-05-19 13:44:50.610101,BTS (방탄소년단) 'Dynamite' Official MV,Dynamite,152,https://i.ytimg.com/vi/gdZLi9oWNZg/default.jpg
327,2022-05-19 13:44:51.813727,Harry Styles - Sign of the Times (Official Video),Sign of the Times,124,https://i.ytimg.com/vi/qN4ooNx77u0/default.jpg
328,2022-05-19 13:42:23.513775,"Doja Cat, The Weeknd - You Right (Official Video)",You Right,7,https://i.ytimg.com/vi/JXgV1rXUoME/default.jpg
377,2022-05-19 13:13:16.194583,Kenny Muney - Leeches (Official Video) (feat. Key Glock),,,https://i.ytimg.com/vi/6rFx5-M8t28/default.jpg
402,2022-05-19 13:44:53.405964,"Sean Kingston, Justin Bieber - Eenie Meenie (Video Version)",Eenie Meenie,184,https://i.ytimg.com/vi/prmmCg5bKxA/default.jpg
415,2022-05-19 12:19:26.894117,Kungs - Clap Your Hands (Clip Officiel),Clap Your Hands,55,https://i.ytimg.com/vi/ZckaCTKFBXU/default.jpg
416,2022-05-19 13:44:45.323089,J Alive - Riding Through The City (Official Music Video),,,https://i.ytimg.com/vi/hyHuuRL8cU4/default.jpg
433,2022-05-19 12:32:11.765188,"#VIDEO | बरतिया नतिया अखिया मारता | #Tuntun Yadav, #Shilpi Raj |  | New Bhojpuri Song  Song 2022",Baratiya Akhiya Marata,,https://i.ytimg.com/vi/D1c4uxwcFSs/mqdefault.jpg
460,2022-05-19 12:32:12.312386,"#TilluAnnaDJPedithe Full Video Song |DJ Tillu Songs |Siddhu,Neha Shetty |Vimal Krishna |Ram Miriyala","Tillu Anna DJ Pedithe (feat. Siddhu, Neha Shetty)",,https://i.ytimg.com/vi/M-954V9LORI/default.jpg
484,2022-05-19 12:32:12.061979,"FULL VIDEO: KOMURAM BHEEMUDO (Telugu) - RRR | NTR,Ram Charan | M M Keeravaani | SS Rajamouli",,,https://i.ytimg.com/vi/uBDCl5c-9qM/default.jpg
541,2022-05-19 13:44:50.703987,"The Kid LAROI, Justin Bieber - STAY (Official Video)",STAY,184,https://i.ytimg.com/vi/kTJczUoc26U/default.jpg
570,2022-05-19 13:44:50.954284,Alaina Castillo - sad girls always finish first (Official Video),,,https://i.ytimg.com/vi/qZX2STLJqrc/default.jpg
608,2022-05-19 13:13:13.624874,"Jnr Choi, M24, G Herbo - TO THE MOON (Video) ft Fivio Foreign, Russ Millions, Sam Tompkins",,,https://i.ytimg.com/vi/Ujaa3ar4hCA/default.jpg
622,2022-05-19 13:13:14.582713,Los Dos Carnales - No Estaré Aquí (Video Oficial),No Estaré Aquí,,https://i.ytimg.com/vi/6J8CeSOmdUk/default.jpg
629,2022-05-19 13:12:19.130617,Remi Wolf - Michael (Official Video),,,https://i.ytimg.com/vi/nV9Fv1qdkL8/default.jpg
648,2022-05-19 13:44:53.227568,Dua Lipa - Break My Heart (Official Video),Break My Heart,44,https://i.ytimg.com/vi/Nj2U6rhnucI/default.jpg
658,2022-05-19 13:44:52.444275,Bruno Mars - 24K Magic (Official Music Video),24K Magic,154,https://i.ytimg.com/vi/UqyT8IEBkvY/default.jpg
685,2022-05-19 13:44:51.02213,Passenger | Let Her Go (Official Video),Let Her Go,57,https://i.ytimg.com/vi/RBumgq5yVrA/default.jpg
691,2022-05-19 13:44:51.64524,Ariana Grande - 7 rings (Official Video),7 rings,8,https://i.ytimg.com/vi/QYh6mYIJG2Y/default.jpg
697,2022-05-19 13:23:21.59344,Conselho Bom,Conselho Bom,220,https://i.ytimg.com/vi/aCpRpT_warM/hqdefault.jpg
708,2022-05-19 13:44:43.220662,"Banx & Ranx, Rêve - Headphones (Official Music Video)",Headphones,,https://i.ytimg.com/vi/PdhXxcPTNMA/default.jpg
739,2022-05-19 13:13:14.196138,Desde Mis Ojos (Remix),Desde Mis Ojos (Remix),,https://i.ytimg.com/vi/4cl9F05Oh6Y/default.jpg
771,2022-05-19 13:13:14.49186,Mi Meta Contigo,,,https://i.ytimg.com/vi/yVzlsL2audk/default.jpg
773,2022-05-19 13:42:22.298206,INNA x Sean Paul - Up (Official Video),UP,,https://i.ytimg.com/vi/8Fl6d_fSRNs/default.jpg
791,2022-05-19 13:42:22.516223,"Alesso, Katy Perry - When I'm Gone (Official Music Video)",When I'm Gone,211,https://i.ytimg.com/vi/N-4YMlihRf4/default.jpg
793,2022-05-19 12:19:28.96021,Tai Verdes - A-O-K (Official Video),,,https://i.ytimg.com/vi/vFimC3To0MU/default.jpg
810,2022-05-19 13:44:51.17959,Allison Ponthier - Autopilot (Official Music Video),,,https://i.ytimg.com/vi/N5Ka-GO8ol0/default.jpg
815,2022-05-19 13:44:53.715795,Lewis Capaldi - Before You Go (Official Video),Before You Go,54,https://i.ytimg.com/vi/Jtauh8GcxBY/default.jpg
821,2022-05-19 13:13:16.021209,Shy Glizzy - Borderline (feat. EST Gee) [Official Video],Borderline (feat. EST Gee),,https://i.ytimg.com/vi/B_kALCXfxq8/default.jpg
856,2022-05-19 13:13:12.534412,"Kay Flock - Shake It feat. Cardi B, Dougie B & Bory300 (Official Video)",,17,https://i.ytimg.com/vi/L7P68k8jWbI/default.jpg
872,2022-05-19 13:44:45.149973,Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],Somebody That I Used To Know,26,https://i.ytimg.com/vi/8UVNT4wvIGY/default.jpg
884,2022-05-19 13:13:14.741829,"Marshmello, Tokischa - ESTILAZO (Official Video)",ESTILAZO,,https://i.ytimg.com/vi/hedx3EbixZw/default.jpg
894,2022-05-19 13:13:16.17918,FEARLESS,,,https://i.ytimg.com/vi/Wk3Vxt3knnI/default.jpg
899,2022-05-19 13:13:12.995905,Victor Cibrian - En El Radio Un Cochinero (Lluvia De Balas) [Official Video],En El Radio Un Cochinero,,https://i.ytimg.com/vi/xfKrlmo8RLY/default.jpg
902,2022-05-19 12:32:13.089045,#VIDEO | राजा जी खून कई दS |  | #Shilpi Raj | #Neelam Giri | Raja Ji Khoon Kaida | #BhojpuriSong,राजा जी खून कई दS,48,https://i.ytimg.com/vi/nbU9fQFi5fY/default.jpg
909,2022-05-19 13:44:44.218937,The Chainsmokers - Closer (Official Video) ft. Halsey,Closer (feat. Halsey),209,https://i.ytimg.com/vi/0zGcUoRlhmw/default.jpg
926,2022-05-19 13:44:51.421008,Justin Bieber - Sorry (PURPOSE : The Movement),Sorry,184,https://i.ytimg.com/vi/fRh_vgS2dFE/default.jpg
927,2022-05-19 12:31:21.3034,INNA - Up | Official Music Video,,,https://i.ytimg.com/vi/eZlQeaTL-y4/default.jpg
943,2022-05-19 13:13:12.765385,Tee Grizzley - Robbery Part 3 [Official Video],Robbery Part 3,240,https://i.ytimg.com/vi/OCoYknGTLX0/default.jpg
963,2022-05-19 13:44:53.621669,Adele - Send My Love (To Your New Lover),Send My Love (To Your New Lover),79,https://i.ytimg.com/vi/fk4BbF7B29w/default.jpg
998,2022-05-19 13:44:51.251208,Bruno Mars - Locked Out Of Heaven (Official Music Video),Locked Out Of Heaven,154,https://i.ytimg.com/vi/e-fA-gBCkj0/default.jpg
1023,2022-05-19 13:23:21.195626,Skodi - RACE! [Official Music Video],,,https://i.ytimg.com/vi/P4oh-jTN9qE/default.jpg
1040,2022-05-19 12:31:22.778683,Imagine Dragons - Wrecked (Official Music Video),Wrecked,49,https://i.ytimg.com/vi/Y2NkuFIlLEo/default.jpg
5,2022-05-19 13:42:23.086018,"Shawn Mendes, Tainy - Summer Of Love (Official Music Video)",Summer Of Love,185,https://i.ytimg.com/vi/v9lZ2MEx8oU/default.jpg
9,2022-05-19 13:42:22.255587,Megan Thee Stallion & Dua Lipa - Sweetest Pie [Official Video],Sweetest Pie,186,https://i.ytimg.com/vi/K7JrX7PHGBE/default.jpg
14,2022-05-19 13:42:23.31264,Billie Eilish - Therefore I Am (Official Lyric Video),,,https://i.ytimg.com/vi/fSr85N64BA0/default.jpg
17,2022-05-19 13:44:51.525284,"Dax - ""Dear Alcohol"" (Official Music Video)",Dear Alcohol,,https://i.ytimg.com/vi/k5ZtZEtDEGo/default.jpg
30,2022-05-19 13:44:51.919653,Fiji Blue - Feel Something (Official Music Video),,,https://i.ytimg.com/vi/RzUVuTdiLtc/default.jpg
44,2022-05-19 13:13:13.121405,Frozen,,,https://i.ytimg.com/vi/LZDcu3-kumA/default.jpg
65,2022-05-19 13:44:50.345303,Ed Sheeran - Shape of You (Official Music Video),Shape of You,50,https://i.ytimg.com/vi/JGwWNGJdvx8/default.jpg
79,2022-05-19 12:19:28.498287,Måneskin - Beggin' (Lyrics/Testo),,229,https://i.ytimg.com/vi/sLgz57tguKo/default.jpg
115,2022-05-19 13:44:45.198043,Kid Cudi - Stars In The Sky,Stars In The Sky,77,https://i.ytimg.com/vi/efiLdiBk1f8/default.jpg
135,2022-05-19 13:23:20.683878,ERRO PLANEJADO (Ao Vivo),ERRO PLANEJADO (Ao Vivo),4,https://i.ytimg.com/vi/apPxQOfh0ek/hqdefault.jpg
143,2022-05-19 13:44:44.086629,Imagine Dragons - Bad Liar (Official Music Video),Bad Liar,49,https://i.ytimg.com/vi/I-QfPUz1es8/default.jpg
154,2022-05-19 13:13:15.040316,Payroll Giovanni - Rosary (Official Video),,,https://i.ytimg.com/vi/buSStIXcUqE/default.jpg
162,2022-05-19 13:13:16.242963,La Adictiva - Se Manda Sola (Video Oficial),Se Manda Sola,131,https://i.ytimg.com/vi/n9sx82K8jK0/default.jpg
172,2022-05-19 13:44:53.302597,Madonna - Hung Up (Official Video) [HD],Hung Up,168,https://i.ytimg.com/vi/EDwb9jOVRtU/default.jpg
177,2022-05-19 13:13:15.867848,Logic - Therapy Music (Audio) ft. Russ,Therapy Music (feat. Russ),,https://i.ytimg.com/vi/HE1HXmiAw1o/default.jpg
184,2022-05-19 13:44:50.645859,ZAYN - Dusk Till Dawn (Official Video) ft. Sia,Dusk Till Dawn (feat. Sia),102,https://i.ytimg.com/vi/tt2k8PGm-TI/default.jpg
198,2022-05-19 13:13:14.89012,5Star Ft. Lay Bankz - Cmonnn (Hit It One Time) (Official Video),,,https://i.ytimg.com/vi/qW9mC8lAbII/default.jpg
213,2022-05-19 12:32:13.576987,KAROL G - EL BARCO,EL BARCO,23,https://i.ytimg.com/vi/_6HpI5i84w8/default.jpg
225,2022-05-19 13:13:12.853094,Broadway Girls,,,https://i.ytimg.com/vi/olGdRBibhyo/default.jpg
257,2022-05-19 13:23:21.152781,Maiara e Maraisa & Marília Mendonça - Presepada,Presepada,38,https://i.ytimg.com/vi/MQv__TADEGM/default.jpg
273,2022-05-19 12:19:27.208532,Michael Bublé  - Higher (Official Music Video),Higher,262,https://i.ytimg.com/vi/lR_x0GH5c30/default.jpg
287,2022-05-19 13:12:18.724298,Becky G - BAILÉ CON MI EX (Official Video),BAILÉ CON MI EX,,https://i.ytimg.com/vi/meafZ5t8NbQ/default.jpg
288,2022-05-19 13:42:22.686555,"Post Malone, The Weeknd - One Right Now",One Right Now,181,https://i.ytimg.com/vi/Tc0tLGWIqxA/default.jpg
332,2022-05-19 13:13:12.906874,Purple Stamp,Purple Stamp,169,https://i.ytimg.com/vi/GLcbcqPM_Oo/hqdefault.jpg
360,2022-05-19 13:23:22.521825,Matheus & Kauan - Imagina A Sentada (Ao Vivo),Imagina a Sentada (Ao Vivo),,https://i.ytimg.com/vi/hnezG_moEEQ/default.jpg
366,2022-05-19 12:32:13.011192,PURE NEGGA - Cnv Sound Vol.14  KionStudio (Prod: Skillz beatz),,,https://i.ytimg.com/vi/MIXqIFY51P4/default.jpg
371,2022-05-19 13:44:44.37175,Sia - Elastic Heart feat. Shia LaBeouf & Maddie Ziegler (Official Video),Elastic Heart,217,https://i.ytimg.com/vi/KWZGAExj-es/default.jpg
374,2022-05-19 13:44:53.269266,Backstreet Boys - As Long As You Love Me (Official HD Video),As Long As You Love Me,62,https://i.ytimg.com/vi/0Gl2QnHNpkA/default.jpg
383,2022-05-19 13:44:52.097937,Milky Chance - Stolen Dance (Official Video),Stolen Dance,126,https://i.ytimg.com/vi/iX-QaNzd-0Y/default.jpg
422,2022-05-19 13:42:23.121412,DCG Shun x DCG Bsavv - In The Raq (Feat. B-Lovee) [Official Music Video],,,https://i.ytimg.com/vi/eieYb5f50fg/default.jpg
458,2022-05-19 12:32:13.224964,Bad Bunny - Neverita (360° Visualizer) | Un Verano Sin Ti,,,https://i.ytimg.com/vi/htJMGFKOs8c/default.jpg
462,2022-05-19 13:44:51.214417,Lady Gaga - Bad Romance (Official Music Video),Bad Romance,239,https://i.ytimg.com/vi/qrO4YZeyl0I/default.jpg
482,2022-05-19 12:19:21.274231,Jax Jones feat. MNEK - Where Did You Go (Official Club Video),Where Did You Go?,28,https://i.ytimg.com/vi/iqVLISbFZPc/default.jpg
486,2022-05-19 12:32:11.919774,Bad Bunny (ft. Tony Dize) - La Corriente (360° Visualizer) | Un Verano Sin Ti,La Corriente (feat. Tony Dize),,https://i.ytimg.com/vi/A95yW-LVnbY/default.jpg
498,2022-05-19 13:44:45.62376,Pitbull - Timber (Official Video) ft. Ke$ha,Timber (feat. Kesha),33,https://i.ytimg.com/vi/hHUbLv4ThOo/default.jpg
500,2022-05-19 13:44:45.283729,OMG Collective - Love Comes Once In Your Life Feat. Janice Robinson (Official Music Video),,,https://i.ytimg.com/vi/GhWJiC78J2A/default.jpg
506,2022-05-19 13:13:13.645638,Lil Tjay - Goin Up (Official Video),Goin Up,,https://i.ytimg.com/vi/MlSWVQouSvk/default.jpg
513,2022-05-19 13:23:22.545384,LucianoRaps - Chillz | A WAV SESSION,,,https://i.ytimg.com/vi/XYeJrtj8yb8/default.jpg
550,2022-05-19 13:42:22.462903,Shawn Mendes - It'll Be Okay,It'll Be Okay,185,https://i.ytimg.com/vi/KrgJp7Z1Hv8/default.jpg
561,2022-05-19 13:44:51.944273,Beyoncé - Halo,Halo,219,https://i.ytimg.com/vi/bnVUHWCynig/default.jpg
594,2022-05-19 13:13:13.551741,My Name Is Human,,,https://i.ytimg.com/vi/lTYb7SgjcyY/default.jpg
609,2022-05-19 13:44:51.462249,Justin Bieber - Intentions (Official Video (Short Version)) ft. Quavo,Intentions (feat. Quavo),184,https://i.ytimg.com/vi/3AyMjyHu1bA/default.jpg
684,2022-05-19 13:44:51.861083,Maroon 5 - Memories (Official Video),Memories,156,https://i.ytimg.com/vi/SlPhMPnQ58k/default.jpg
701,2022-05-19 13:13:13.828396,Luke Combs - Tomorrow Me (Official Lyric Video),Tomorrow Me,94,https://i.ytimg.com/vi/RJKFdxq_1mE/default.jpg
702,2022-05-19 13:42:22.834606,Quin NFN - ROKU (Official Video),,,https://i.ytimg.com/vi/ud7tr8WxnBI/default.jpg
726,2022-05-19 12:32:13.326518,फिलम हम देखब खेसारी के,,48,https://i.ytimg.com/vi/3MRclzMx18o/hqdefault.jpg
741,2022-05-19 12:19:26.22739,"Jonas Blue, Why Don't We - Don’t Wake Me Up (Official Video)",Don’t Wake Me Up,253,https://i.ytimg.com/vi/r7u7Lp13v88/default.jpg
747,2022-05-19 13:42:23.91502,Rag’n’Bone Man & P!nk – Anywhere Away From Here (Official Video),Anywhere Away from Here,194,https://i.ytimg.com/vi/ilut9TzMfXs/default.jpg
767,2022-05-19 13:44:53.734177,Taylor Swift - Wildest Dreams,Wildest Dreams,163,https://i.ytimg.com/vi/IdneKLhsWOQ/default.jpg
788,2022-05-19 13:13:16.15019,حسين الجسمي - دلع واتدلع (حصرياً) | 2022 | Hussain Al Jassmi - Dalla3 Wetdalla3,دلع واتدلع,,https://i.ytimg.com/vi/C7HW17Vojj4/default.jpg
800,2022-05-19 13:44:51.90448,Lil Nas X - THATS WHAT I WANT (Official Video),THATS WHAT I WANT,81,https://i.ytimg.com/vi/QDYDRA5JPLE/default.jpg
812,2022-05-19 13:13:13.661906,Money Man - Influential (Official Video),Influential,,https://i.ytimg.com/vi/f40W5xwJsqc/default.jpg
813,2022-05-19 13:44:51.598243,Lukas Graham - 7 Years [Official Music Video],7 Years,237,https://i.ytimg.com/vi/LHCob76kigA/default.jpg
